"","feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","tern1"
"199","UniRef90_A8AU87","Group","WT-Old",-1.28837019209512,0.198052714758286,4.61023343655513e-08,"GroupWT-Old",1.90154754006254e-06,51,50,"WT_Old depleted gene families"
"200","UniRef90_A0A0Z8EUA8","Group","WT-Old",-1.2392790795935,0.190596819655696,4.6603446091662e-08,"GroupWT-Old",1.91260542760181e-06,51,50,"WT_Old depleted gene families"
"201","UniRef90_A0A0M4G5E5","Group","WT-Old",-1.24736801850609,0.192168096103576,4.84435755255987e-08,"GroupWT-Old",1.97823317370206e-06,51,50,"WT_Old depleted gene families"
"203","UniRef90_E6J0V2","Group","WT-Old",-1.38562191580815,0.213893048495355,5.06827285755453e-08,"GroupWT-Old",2.049279981025e-06,51,51,"WT_Old depleted gene families"
"204","UniRef90_A0A359YH68","Group","WT-Old",-1.46735177966537,0.22661867289683,5.12396324893263e-08,"GroupWT-Old",2.06164168368819e-06,51,50,"WT_Old depleted gene families"
"205","UniRef90_F5WVN3","Group","WT-Old",-1.46724328116586,0.226862280376434,5.25888107978505e-08,"GroupWT-Old",2.10560467818906e-06,51,49,"WT_Old depleted gene families"
"206","UniRef90_A0A139QE67","Group","WT-Old",-1.33191948708547,0.206013167413987,5.30200853927115e-08,"GroupWT-Old",2.11256728593872e-06,51,49,"WT_Old depleted gene families"
"207","UniRef90_F9PXQ9","Group","WT-Old",-1.64675647085745,0.255039001563424,5.45882686297497e-08,"GroupWT-Old",2.16454352131877e-06,51,50,"WT_Old depleted gene families"
"208","UniRef90_A0A239T1Z5","Group","WT-Old",-1.26715290144949,0.196458367272232,5.5921395533137e-08,"GroupWT-Old",2.20674430065379e-06,51,49,"WT_Old depleted gene families"
"209","UniRef90_A0A0T8AGG9","Group","WT-Old",-1.2398510578338,0.192506721830508,5.77947305601775e-08,"GroupWT-Old",2.25004115537744e-06,51,50,"WT_Old depleted gene families"
"210","UniRef90_J0V8T6","Group","WT-Old",-1.07407930212004,0.16677392509339,5.78409702466665e-08,"GroupWT-Old",2.25004115537744e-06,51,50,"WT_Old depleted gene families"
"211","UniRef90_T0TMF9","Group","WT-Old",-1.34182258380514,0.208303507128411,5.75706536251508e-08,"GroupWT-Old",2.25004115537744e-06,51,49,"WT_Old depleted gene families"
"212","UniRef90_E8KNI6","Group","WT-Old",-1.29849195300217,0.201904798229733,5.97158943103494e-08,"GroupWT-Old",2.31201915329881e-06,51,50,"WT_Old depleted gene families"
"213","UniRef90_G5JR79","Group","WT-Old",-1.4284486645011,0.222206364658842,6.02889893715751e-08,"GroupWT-Old",2.32324894254408e-06,51,50,"WT_Old depleted gene families"
"214","UniRef90_UPI000CF5F397","Group","WT-Old",-1.58938504119652,0.247450907179913,6.14481492932503e-08,"GroupWT-Old",2.35685238036915e-06,51,49,"WT_Old depleted gene families"
"215","UniRef90_A0A2Z5TND2","Group","WT-Old",-1.34099136422647,0.208872442048754,6.20715983699048e-08,"GroupWT-Old",2.36969153218688e-06,51,51,"WT_Old depleted gene families"
"216","UniRef90_A0A1T4M411","Group","WT-Old",-1.74049553008675,0.271213929403568,6.26644211505608e-08,"GroupWT-Old",2.37038064886539e-06,51,49,"WT_Old depleted gene families"
"217","UniRef90_A0A380KYL7","Group","WT-Old",-1.3513484923212,0.210618393152391,6.29560162588518e-08,"GroupWT-Old",2.37038064886539e-06,51,49,"WT_Old depleted gene families"
"219","UniRef90_E1LRL6","Group","WT-Old",-1.25142708258078,0.195425910042722,6.57712924461372e-08,"GroupWT-Old",2.46507200181687e-06,51,50,"WT_Old depleted gene families"
"220","UniRef90_A0A0T7T4X6","Group","WT-Old",-1.14188904823661,0.178554973776463,6.77365734708335e-08,"GroupWT-Old",2.52718997749364e-06,51,50,"WT_Old depleted gene families"
"221","UniRef90_A0A139PJZ7","Group","WT-Old",-1.50069621575685,0.234914088832931,6.93885100895711e-08,"GroupWT-Old",2.5771081032362e-06,51,49,"WT_Old depleted gene families"
"222","UniRef90_A0A1V2SPI9","Group","WT-Old",-1.12701833457594,0.17665474881233,7.14809606874814e-08,"GroupWT-Old",2.64286362758039e-06,51,50,"WT_Old depleted gene families"
"225","UniRef90_G6ENL5","Group","WT-Old",-1.7308709742812,0.271844198694135,7.470967369914e-08,"GroupWT-Old",2.72540889654463e-06,51,49,"WT_Old depleted gene families"
"227","UniRef90_A0A139P2H6","Group","WT-Old",-1.42747662323354,0.224614069300281,7.7883863369184e-08,"GroupWT-Old",2.81617070719939e-06,51,49,"WT_Old depleted gene families"
"228","UniRef90_A0A0E9E3Q7","Group","WT-Old",-1.34962940767077,0.21265630655186,8.02924575402538e-08,"GroupWT-Old",2.86941691059515e-06,51,50,"WT_Old depleted gene families"
"229","UniRef90_A0A1V2SMF5","Group","WT-Old",-1.10108608762141,0.173457272209184,7.99139158012923e-08,"GroupWT-Old",2.86941691059515e-06,51,50,"WT_Old depleted gene families"
"231","UniRef90_A0A0T7T4Z7","Group","WT-Old",-1.12778178544914,0.177761516124489,8.09055682200694e-08,"GroupWT-Old",2.87477447597545e-06,51,51,"WT_Old depleted gene families"
"232","UniRef90_A0A0T8QWW5","Group","WT-Old",-1.07970708240236,0.1706142544925,8.55596460400524e-08,"GroupWT-Old",3.01469222385351e-06,51,50,"WT_Old depleted gene families"
"233","UniRef90_A5M6X0","Group","WT-Old",-1.26469594474275,0.199847938990279,8.55778859841458e-08,"GroupWT-Old",3.01469222385351e-06,51,50,"WT_Old depleted gene families"
"234","UniRef90_A0A139NBR7","Group","WT-Old",-3.20527399537312,0.506958936834902,8.73120733718459e-08,"GroupWT-Old",3.0626388813509e-06,51,41,"WT_Old depleted gene families"
"235","UniRef90_UPI0005DE68C3","Group","WT-Old",-1.6300124205413,0.258124635824507,8.97014809133127e-08,"GroupWT-Old",3.13306278866583e-06,51,50,"WT_Old depleted gene families"
"236","UniRef90_A0A139RL99","Group","WT-Old",-1.24786897009089,0.197746493694187,9.10848981454949e-08,"GroupWT-Old",3.15453520665916e-06,51,51,"WT_Old depleted gene families"
"237","UniRef90_W1UNY3","Group","WT-Old",-1.37868574388984,0.21846673524796,9.09934830177054e-08,"GroupWT-Old",3.15453520665916e-06,51,50,"WT_Old depleted gene families"
"238","UniRef90_A0A0T9ALN2","Group","WT-Old",-1.15820981521997,0.183784011527942,9.38089715468785e-08,"GroupWT-Old",3.23522705233941e-06,51,50,"WT_Old depleted gene families"
"240","UniRef90_A0A0M9FIR1","Group","WT-Old",-1.07725072691253,0.171124757400905,9.60975685468143e-08,"GroupWT-Old",3.27306118675908e-06,51,50,"WT_Old depleted gene families"
"241","UniRef90_E8K967","Group","WT-Old",-1.59077095794764,0.252699671259175,9.61023082369565e-08,"GroupWT-Old",3.27306118675908e-06,51,49,"WT_Old depleted gene families"
"242","UniRef90_A8AVX5","Group","WT-Old",-1.18974830136909,0.189302629743944,9.95909433725853e-08,"GroupWT-Old",3.37786141819083e-06,51,50,"WT_Old depleted gene families"
"243","UniRef90_A0A0T8M396","Group","WT-Old",-1.17938468271359,0.187720892652531,1.0037739753767e-07,"GroupWT-Old",3.39052542793906e-06,51,50,"WT_Old depleted gene families"
"244","UniRef90_A0A0B4ZQH7","Group","WT-Old",-1.24933956607414,0.199102481460453,1.03148404612505e-07,"GroupWT-Old",3.46984469286657e-06,51,50,"WT_Old depleted gene families"
"245","UniRef90_UPI00083D5F0C","Group","WT-Old",-1.34219428502936,0.213998847530002,1.04194239434047e-07,"GroupWT-Old",3.49071966234554e-06,51,50,"WT_Old depleted gene families"
"246","UniRef90_A0A0Z8RKR3","Group","WT-Old",-1.51510702389494,0.241701699775564,1.05465227531847e-07,"GroupWT-Old",3.51893734789188e-06,51,51,"WT_Old depleted gene families"
"247","UniRef90_A0A0T9AJB0","Group","WT-Old",-1.39064865141524,0.221902915336199,1.06047543436444e-07,"GroupWT-Old",3.52404144342644e-06,51,49,"WT_Old depleted gene families"
"249","UniRef90_F5VTW0","Group","WT-Old",-1.04922137592113,0.167610970639412,1.08696978389004e-07,"GroupWT-Old",3.58307148038934e-06,51,50,"WT_Old depleted gene families"
"250","UniRef90_Q04MH8","Group","WT-Old",-1.11249205402083,0.177755906833119,1.09200655524031e-07,"GroupWT-Old",3.58527592216498e-06,51,50,"WT_Old depleted gene families"
"251","UniRef90_A0A150NWW3","Group","WT-Old",-1.12942228629124,0.180576541675828,1.10738522679801e-07,"GroupWT-Old",3.6212820484295e-06,51,50,"WT_Old depleted gene families"
"252","UniRef90_I7L8P9","Group","WT-Old",-1.63539047010713,0.261674960596206,1.12624213678857e-07,"GroupWT-Old",3.66833153125421e-06,51,49,"WT_Old depleted gene families"
"254","UniRef90_J7SHX6","Group","WT-Old",-0.933582393136434,0.149452960814635,1.13825897174044e-07,"GroupWT-Old",3.68672546903329e-06,51,51,"WT_Old depleted gene families"
"256","UniRef90_A0A0T7T678","Group","WT-Old",-1.24289815568302,0.199251843702732,1.17395224233005e-07,"GroupWT-Old",3.7416648785241e-06,51,49,"WT_Old depleted gene families"
"258","UniRef90_A0A1X1GJD9","Group","WT-Old",-1.00113947171868,0.160508471601299,1.17610811240158e-07,"GroupWT-Old",3.7416648785241e-06,51,51,"WT_Old depleted gene families"
"261","UniRef90_E7S956","Group","WT-Old",-1.09988269626292,0.176508827687781,1.20094035672361e-07,"GroupWT-Old",3.79127587426845e-06,51,50,"WT_Old depleted gene families"
"264","UniRef90_Q04ML1","Group","WT-Old",-1.39297647287911,0.223818230767138,1.23334675578904e-07,"GroupWT-Old",3.83458718618047e-06,51,50,"WT_Old depleted gene families"
"265","UniRef90_A0A116Q7Z1","Group","WT-Old",-1.21130349349389,0.194784128455508,1.25506677850425e-07,"GroupWT-Old",3.88739174262749e-06,51,49,"WT_Old depleted gene families"
"266","UniRef90_A0A0E9GAG0","Group","WT-Old",-1.33721413478947,0.215218619309155,1.27902585106267e-07,"GroupWT-Old",3.94670834042196e-06,51,50,"WT_Old depleted gene families"
"267","UniRef90_Q54970","Group","WT-Old",-1.16927716014191,0.188323491618071,1.29886372572857e-07,"GroupWT-Old",3.98344031733938e-06,51,50,"WT_Old depleted gene families"
"268","UniRef90_R0P0X1","Group","WT-Old",-1.22629893881127,0.197519825913416,1.3006359710611e-07,"GroupWT-Old",3.98344031733938e-06,51,50,"WT_Old depleted gene families"
"270","UniRef90_A0A0T8Y7J6","Group","WT-Old",-1.20990205607174,0.195116127014208,1.33539520660853e-07,"GroupWT-Old",4.04462134901948e-06,51,50,"WT_Old depleted gene families"
"271","UniRef90_A0A209RBM3","Group","WT-Old",-1.27937464755315,0.206309795163741,1.33400797864923e-07,"GroupWT-Old",4.04462134901948e-06,51,51,"WT_Old depleted gene families"
"272","UniRef90_A0A0T9AD89","Group","WT-Old",-1.04262745398207,0.168198228155579,1.34537202358982e-07,"GroupWT-Old",4.05985793000928e-06,51,50,"WT_Old depleted gene families"
"273","UniRef90_E7SAQ0","Group","WT-Old",-1.08597534929874,0.175300004390791,1.3635734078707e-07,"GroupWT-Old",4.09971081751015e-06,51,50,"WT_Old depleted gene families"
"274","UniRef90_E1M7T7","Group","WT-Old",-1.22746616836052,0.198246489875361,1.37955614844655e-07,"GroupWT-Old",4.13262659359461e-06,51,50,"WT_Old depleted gene families"
"275","UniRef90_A0A0N1J406","Group","WT-Old",-1.14560246069197,0.185244799526829,1.41543746158372e-07,"GroupWT-Old",4.19863977443322e-06,51,50,"WT_Old depleted gene families"
"276","UniRef90_A0A359YKH3","Group","WT-Old",-1.31697558530975,0.212966420258785,1.41693861783382e-07,"GroupWT-Old",4.19863977443322e-06,51,49,"WT_Old depleted gene families"
"278","UniRef90_A0A0E2IUZ2","Group","WT-Old",-1.27308592716374,0.206055281680117,1.44485564974121e-07,"GroupWT-Old",4.23549113324139e-06,51,50,"WT_Old depleted gene families"
"279","UniRef90_J1P134","Group","WT-Old",-1.53720123598226,0.248771218710528,1.44079740984447e-07,"GroupWT-Old",4.23549113324139e-06,51,48,"WT_Old depleted gene families"
"280","UniRef90_UPI0005E7EDF6","Group","WT-Old",-1.2342859024936,0.199716983557025,1.43578276624437e-07,"GroupWT-Old",4.23549113324139e-06,51,49,"WT_Old depleted gene families"
"281","UniRef90_A0A0T7K915","Group","WT-Old",-1.18279141914955,0.192017342284356,1.5415475726189e-07,"GroupWT-Old",4.50285497368538e-06,51,50,"WT_Old depleted gene families"
"282","UniRef90_M5JX75","Group","WT-Old",-2.95669753226615,0.480080505763651,1.54727302938632e-07,"GroupWT-Old",4.50355213659678e-06,51,48,"WT_Old depleted gene families"
"283","UniRef90_M5JZM3","Group","WT-Old",-2.54135287021402,0.41278425322754,1.55887805095853e-07,"GroupWT-Old",4.51286958927348e-06,51,48,"WT_Old depleted gene families"
"284","UniRef90_M5KEK3","Group","WT-Old",-2.54119286555832,0.41279018068729,1.56147047192211e-07,"GroupWT-Old",4.51286958927348e-06,51,48,"WT_Old depleted gene families"
"286","UniRef90_A0A139PL45","Group","WT-Old",-1.15943772157795,0.188569472612741,1.60310994052936e-07,"GroupWT-Old",4.60081342372901e-06,51,50,"WT_Old depleted gene families"
"287","UniRef90_A0A150NLS6","Group","WT-Old",-1.29879964027153,0.211405871580552,1.63113987800368e-07,"GroupWT-Old",4.63929347279722e-06,51,50,"WT_Old depleted gene families"
"288","UniRef90_A0A239T0E0","Group","WT-Old",-1.17347401542276,0.191016230335858,1.63290506366233e-07,"GroupWT-Old",4.63929347279722e-06,51,50,"WT_Old depleted gene families"
"289","UniRef90_A4VZZ4","Group","WT-Old",-1.15330600210145,0.187736365763142,1.63347443182066e-07,"GroupWT-Old",4.63929347279722e-06,51,50,"WT_Old depleted gene families"
"291","UniRef90_A0A139PMG6","Group","WT-Old",-1.29632756881881,0.211303049649317,1.68148256220449e-07,"GroupWT-Old",4.74282091772317e-06,51,49,"WT_Old depleted gene families"
"292","UniRef90_D5AFD7","Group","WT-Old",-1.07506708584878,0.175275634735087,1.68937298983458e-07,"GroupWT-Old",4.74359136568086e-06,51,50,"WT_Old depleted gene families"
"293","UniRef90_E1M9F5","Group","WT-Old",-1.43071692768143,0.233285088378185,1.69331416927935e-07,"GroupWT-Old",4.74359136568086e-06,51,49,"WT_Old depleted gene families"
"294","UniRef90_A0A081S9K9","Group","WT-Old",-1.67300334825414,0.272946802845481,1.71412475400666e-07,"GroupWT-Old",4.78555645608389e-06,51,48,"WT_Old depleted gene families"
"295","UniRef90_Q04N48","Group","WT-Old",-1.39114661497353,0.227126576269623,1.74081628714637e-07,"GroupWT-Old",4.84360002877879e-06,51,50,"WT_Old depleted gene families"
"296","UniRef90_A0A1N1PYZ5","Group","WT-Old",-1.39236898949015,0.227696053977629,1.80231883476236e-07,"GroupWT-Old",4.98095387061599e-06,51,49,"WT_Old depleted gene families"
"297","UniRef90_E8K1V1","Group","WT-Old",-1.35434965882868,0.221451805909514,1.79765488440439e-07,"GroupWT-Old",4.98095387061599e-06,51,48,"WT_Old depleted gene families"
"299","UniRef90_W1V614","Group","WT-Old",-1.18647542294766,0.194119412724427,1.82092050870181e-07,"GroupWT-Old",5.01022274058654e-06,51,50,"WT_Old depleted gene families"
"301","UniRef90_A0A123T315","Group","WT-Old",-1.38860929777819,0.227465062349894,1.8683869719514e-07,"GroupWT-Old",5.07805306813811e-06,51,51,"WT_Old depleted gene families"
"303","UniRef90_A0A0T9AEG2","Group","WT-Old",-1.94439130483417,0.318904387316746,1.91869740711476e-07,"GroupWT-Old",5.19758030283762e-06,51,48,"WT_Old depleted gene families"
"305","UniRef90_R0P448","Group","WT-Old",-1.29343338193767,0.212978668734651,2.08646248459274e-07,"GroupWT-Old",5.61497838476629e-06,51,50,"WT_Old depleted gene families"
"306","UniRef90_A0A081Q5R1","Group","WT-Old",-1.13912677391996,0.187602202084511,2.09398752818777e-07,"GroupWT-Old",5.61681360502132e-06,51,50,"WT_Old depleted gene families"
"308","UniRef90_W1U109","Group","WT-Old",-1.28857655136823,0.212704216135411,2.19848401443836e-07,"GroupWT-Old",5.858817139776e-06,51,50,"WT_Old depleted gene families"
"309","UniRef90_UPI000CF3AD0D","Group","WT-Old",-1.43978862837887,0.237841617122334,2.2333062559158e-07,"GroupWT-Old",5.93235525843264e-06,51,49,"WT_Old depleted gene families"
"310","UniRef90_M5N5Z4","Group","WT-Old",-2.43725544786361,0.403081493111341,2.28850397746912e-07,"GroupWT-Old",6.03988445243296e-06,51,49,"WT_Old depleted gene families"
"311","UniRef90_Q8DRH7","Group","WT-Old",-1.16229581408565,0.192220075003863,2.28742228971444e-07,"GroupWT-Old",6.03988445243296e-06,51,50,"WT_Old depleted gene families"
"312","UniRef90_F3UZQ3","Group","WT-Old",-1.26374386612049,0.209097392653332,2.31056999648694e-07,"GroupWT-Old",6.06739921667642e-06,51,50,"WT_Old depleted gene families"
"313","UniRef90_W1V795","Group","WT-Old",-1.23705421491926,0.204694566266695,2.3137133952482e-07,"GroupWT-Old",6.06739921667642e-06,51,50,"WT_Old depleted gene families"
"314","UniRef90_A0A0T8ACV4","Group","WT-Old",-1.88920984108605,0.31272334613891,2.33202351699026e-07,"GroupWT-Old",6.0959391807185e-06,51,50,"WT_Old depleted gene families"
"315","UniRef90_A0A0E4H456","Group","WT-Old",-3.46821922526413,0.574911430010498,2.40248013843475e-07,"GroupWT-Old",6.26017681786427e-06,51,42,"WT_Old depleted gene families"
"317","UniRef90_A0A100GJH3","Group","WT-Old",-1.29471859776854,0.214908128817056,2.47121764177223e-07,"GroupWT-Old",6.39866069516293e-06,51,49,"WT_Old depleted gene families"
"318","UniRef90_Q97QK5","Group","WT-Old",-1.15933504516607,0.192526473600337,2.4957093609365e-07,"GroupWT-Old",6.44175548256817e-06,51,50,"WT_Old depleted gene families"
"319","UniRef90_A0A139RGZ5","Group","WT-Old",-1.14065663025775,0.189550264268883,2.5306686894574e-07,"GroupWT-Old",6.47164904561937e-06,51,49,"WT_Old depleted gene families"
"320","UniRef90_A4VS91","Group","WT-Old",-1.1897570902794,0.197713207753877,2.53163615783284e-07,"GroupWT-Old",6.47164904561937e-06,51,49,"WT_Old depleted gene families"
"321","UniRef90_F9P9I6","Group","WT-Old",-1.29812518541582,0.215676461118769,2.52050975927277e-07,"GroupWT-Old",6.47164904561937e-06,51,49,"WT_Old depleted gene families"
"322","UniRef90_W1VC18","Group","WT-Old",-1.27051953949345,0.211162838490594,2.53882918212651e-07,"GroupWT-Old",6.47164904561937e-06,51,50,"WT_Old depleted gene families"
"323","UniRef90_UPI000B5900DD","Group","WT-Old",-1.17341863903232,0.195292329589174,2.61289635725762e-07,"GroupWT-Old",6.63983074314878e-06,51,50,"WT_Old depleted gene families"
"324","UniRef90_W1UMR0","Group","WT-Old",-1.26208759890762,0.210110247690724,2.62875410783526e-07,"GroupWT-Old",6.65951040651599e-06,51,50,"WT_Old depleted gene families"
"325","UniRef90_A0A139PWN1","Group","WT-Old",-1.2882507365017,0.21454002959101,2.64784818459676e-07,"GroupWT-Old",6.68724243051391e-06,51,50,"WT_Old depleted gene families"
"326","UniRef90_A0A0T8QJ91","Group","WT-Old",-1.12199954209282,0.187179127623163,2.74607254186545e-07,"GroupWT-Old",6.91403786000969e-06,51,49,"WT_Old depleted gene families"
"327","UniRef90_A8AZP0","Group","WT-Old",-1.28163007162246,0.213884341646632,2.76615449167185e-07,"GroupWT-Old",6.94330154973777e-06,51,50,"WT_Old depleted gene families"
"328","UniRef90_A0A0C1HU44","Group","WT-Old",-3.126446085677,0.52198804686928,2.79197017512621e-07,"GroupWT-Old",6.96549884420546e-06,51,40,"WT_Old depleted gene families"
"329","UniRef90_A0A0T9FLB8","Group","WT-Old",-1.31558947396549,0.219626894023497,2.78600937820965e-07,"GroupWT-Old",6.96549884420546e-06,51,50,"WT_Old depleted gene families"
"330","UniRef90_A0A139NRV7","Group","WT-Old",-1.21104700584658,0.202317305608208,2.82738020389191e-07,"GroupWT-Old",7.00538232933872e-06,51,50,"WT_Old depleted gene families"
"331","UniRef90_F0IT15","Group","WT-Old",-1.13800849801252,0.190135417796926,2.83356107863116e-07,"GroupWT-Old",7.00538232933872e-06,51,50,"WT_Old depleted gene families"
"332","UniRef90_UPI000CF467C9","Group","WT-Old",-1.37995174379314,0.230536881847374,2.82798878827208e-07,"GroupWT-Old",7.00538232933872e-06,51,50,"WT_Old depleted gene families"
"333","UniRef90_W1V5V4","Group","WT-Old",-1.07705134770629,0.180120892853344,2.8898778955016e-07,"GroupWT-Old",7.12315848837152e-06,51,50,"WT_Old depleted gene families"
"334","UniRef90_UPI0009910E27","Group","WT-Old",-1.4074095364721,0.235571963665337,2.94235403467611e-07,"GroupWT-Old",7.23079099300045e-06,51,49,"WT_Old depleted gene families"
"335","UniRef90_UPI0005E70425","Group","WT-Old",-1.40675954799982,0.235563274753741,2.96848651391491e-07,"GroupWT-Old",7.27323501678016e-06,51,49,"WT_Old depleted gene families"
